source_id,source_tier,source_type,organization_or_author,title,published_at,accessed_at_kst,url,local_evidence_path,locator,market,journey_stage,claim_ids,evidence_summary,fact_or_interpretation,reliability,limitations,status,rejection_reason
C-SRC-0121,A,공식 공지,카카오페이증권,공지사항 목록,2026-07-14 최신,2026-07-16 04:01,https://www.kakaopaysec.com/customer/notice/dynamicPage.do,,최근 10건,KR,보유·매도,C-CLM-0106,"코스피 서킷브레이커 1단계 발동 안내 3회(06.26·07.07·07.13). 앱 접속·서비스 지연(06.30)과 익일 정상화. 선물받기·예약매매 지연(07.10). 신용융자 매수 재개 안내",F,높음,,확인,
C-SRC-0122,A,공식 공지,카카오페이증권,주식공지 목록,2026-07-10 최신,2026-07-16 04:12,https://www.kakaopaysec.com/customer/stocknotice/dynamicPage.do,,최근 10건,KR,매수·보유,C-CLM-0106,보증금률 정기 변경·신용공여 종목군 변경·거래정지·2026.02.27 서비스 지연 및 정상화·2026.03.04 서킷브레이커 공지,F,높음,,확인,
C-SRC-0123,A,공식 공지,카카오페이증권,상품공지 목록,2025-10-28 최신,2026-07-16 04:12,https://www.kakaopaysec.com/customer/product/dynamicPage.do,,최근 10건,KR,매수,,판매 펀드 공지(사모투자재간접형 포함 2025.10 추가),F,높음,,확인,
C-SRC-0124,A,공식 웹페이지,카카오페이증권,약관/서식,2026-04-01 최신,2026-07-16 04:12,https://www.kakaopaysec.com/customer/terms/dynamicPage.do,,상위 5건,공통,공통,C-CLM-0109,주식 대여중개 약관(2026.04.01)·RIA 약관 및 상품설명서(2026.03.20)·유진투자선물 연결계좌 약관,F,높음,약관 본문 미정독,확인,
C-SRC-0125,A,공식 웹페이지,카카오페이증권,소비자보호포털,미상,2026-07-16 04:01,https://www.kakaopaysec.com/customer/portal/dynamicPage.do,,본문 전체,공통,공통,,"소비자보호 5원칙(금융소비자 눈높이·명확한 정보 제공 등). 민원접수 메뉴·고객센터 1600-8515·금감원 1332",F,높음,,확인,
C-SRC-0126,A,공식 웹페이지,카카오페이증권,고객유의사항 목록,2026-07-01 최신,2026-07-16 04:01,https://www.kakaopaysec.com/customer/caution/dynamicPage.do,,목록 10건,공통,공통,,보호금융상품등록부 분기 게시가 대부분,F,높음,,확인,
C-SRC-0127,A,공식 웹페이지,카카오페이증권,FAQ,미상,2026-07-16 03:58,https://www.kakaopaysec.com/customer/faq/dynamicPage.do,,전체 카테고리·질문,공통,공통,C-CLM-0107,"5분류(계좌/입출금/주식/펀드/기타). 매도 후 출금 D+2영업일. KRX는 공식 거래소·ATS는 민간 운영 구분 설명. 배당 기준일 2영업일 전 보유. 펀드 최소 1000원·만19세 이상. 판매금 미리받기. 트레이딩뷰 차트",F,높음,,확인,
C-SRC-0128,A,공식 웹페이지,카카오페이증권,계좌개설안내,미상,2026-07-16 04:04,https://www.kakaopaysec.com/guide/account/dynamicPage.do,,본문 전체,공통,진입,C-CLM-0111,카카오톡 더보기→페이머니→업그레이드 경로의 비대면 개설. 신분증·타행계좌 1원 인증 필요,F,높음,,확인,
C-SRC-0129,A,공식 웹페이지,카카오페이증권,예탁금이용안내,2025-08-24 적용,2026-07-16 04:12,https://www.kakaopaysec.com/guide/bankGuide/dynamicPage.do,,요율표,공통,진입·보유,C-CLM-0119,개인 종합계좌(온라인) 30만원 이하 연 2.50%·초과 연 0.15%. 주간 단위 매주 월요일 지급. 외화(USD) 연 0.15%,F,높음,,확인,
C-SRC-0130,A,공식 웹페이지,카카오페이증권,수수료안내,미상,2026-07-16 03:58,https://www.kakaopaysec.com/guide/feeGuide/dynamicPage.do,,수수료표,KR·US,매수·매도,C-CLM-0104,"국내 온라인 0.015%(KRX)/0.014%(NXT)·오프라인 0.5%. 해외 온라인 0.1%(최소 $0.01). 거래세 매도 0.20%. SEC Fee 0.00206%·TAF. 환전 스프레드 1%",F,높음,펀드 수수료는 미기재,확인,
C-SRC-0131,A,공식 웹페이지,카카오페이증권,해외주식 시세 관련 유의사항,미상,2026-07-16 04:04,https://www.kakaopaysec.com/guide/quotation/dynamicPage.do,,본문 전체,US,탐색·매수·매도,C-CLM-0118,"Nasdaq Basic 라이선스 기반 NASDAQ/NYSE/AMEX 실시간(현재가·최우선호가). 시·고·저·종가는 장 종료 후 수신. 제공 불가 시 예고 없이 15분 지연 시세로 전환 가능",F,높음,,확인,
C-SRC-0132,A,공식 웹페이지,카카오페이증권,이해상충 및 정보교류차단 주요내용,미상,2026-07-16 04:18,https://www.kakaopaysec.com/guide/exchange/dynamicPage.do,,본문 요약,공통,공통,,미공개중요정보·고객 거래 정보의 부서 간 차단 체계,F,높음,,무관,초보 투자자 주제 관련성 낮음(인벤토리 기록용)
C-SRC-0133,A,공식 웹페이지,카카오페이증권,신용공여 및 매매 관련 안내,미상,2026-07-16 04:14,https://www.kakaopaysec.com/guide/creditntrading/dynamicPage.do,,본문 전체,KR,매수·보유,"C-CLM-0104,C-CLM-0117","신용거래 이자 연 4.50%(1~7일)~9.50%(31일 이상). 담보유지비율 140%. 미수 발생 후 약 3~4거래일·담보부족 후 약 2거래일 내 반대매매",F,높음,,확인,
C-SRC-0134,A,공식 웹페이지,카카오페이증권,위탁증거금 안내,미상,2026-07-16 04:14,https://www.kakaopaysec.com/guide/marginnotice/dynamicPage.do,,본문 요약,KR·US,매수,,종목 등급별(A~E) 증거금률 20~100%·해외주식 100% 일괄,F,높음,,확인,
C-SRC-0135,A,공식 웹페이지,카카오페이증권,최선집행기준,미상,2026-07-16 04:14,https://www.kakaopaysec.com/guide/bestExecutionStandard/dynamicPage.do,,본문 전체,KR,매수·매도,C-CLM-0107,"KRX·NXT SOR 배분: Taker는 총금액→호가 잔량 비율→KRX, Maker는 체결 가능성 우선. 투자자 별도 지시·장애 시 예외",F,높음,,확인,
C-SRC-0136,A,공식 웹페이지,카카오페이증권,주식판매금 미리받기 안내,미상,2026-07-16 04:04,https://www.kakaopaysec.com/guide/beforehand/dynamicPage.do,,본문 전체,KR·US,매도,C-CLM-0104,"매도대금 담보 융자. 일 0.025%(연 9%). 국내 매도대금의 98%·해외 95%. 인지세 별도. T+2 자동상환",F,높음,,확인,
C-SRC-0137,A,공식 웹페이지,카카오페이증권,개인채무자보호 안내,미상,2026-07-16 04:18,https://www.kakaopaysec.com/guide/personal-protection/dynamicPage.do,,본문 요약,공통,공통,,3천만원 미만 연체 개인금융채권 채무조정 안내,F,높음,,무관,초보 투자자 매수·매도 주제와 무관(인벤토리 기록용)
C-SRC-0138,A,공식 웹페이지,카카오페이증권,상속업무안내,미상,2026-07-16 04:18,https://www.kakaopaysec.com/guide/inherit/dynamicPage.do,,본문 요약,공통,공통,,제증명서 발급·상속 처리 절차(디지털지점 02-6099-8600),F,높음,,무관,주제와 무관(인벤토리 기록용)
C-SRC-0139,A,공식 웹페이지,카카오페이증권,기타업무안내,미상,2026-07-16 04:14,https://www.kakaopaysec.com/guide/etcGuide/dynamicPage.do,,본문 요약,공통,공통,,이체한도(본인 1회 1억·일반 1천만)·계좌 보유 사용자 송금 수수료 무료,F,높음,,확인,
C-SRC-0140,A,공식 고지,카카오페이증권,개인정보 처리의 위탁(상세),미상,2026-07-16 04:18,https://www.kakaopaysec.com/policy-detail/policy-002/dynamicPage.do,,수탁사 목록,공통,공통,C-CLM-0113,"수탁사 목록에 커먼컴퓨터 ""AI 상담 어드바이저 구축"" 명시. 코스콤(전산)·AWS(인프라)·에프앤유신용정보(상담) 등",F,높음,위탁 시점·서비스 출시 여부 미기재,확인,
C-SRC-0141,A,공식 웹페이지,카카오페이증권,주문 장애시 대처방법/보상기준,미상,2026-07-16 04:01,https://www.kakaopaysec.com/portal/cstmnotice-obstc/dynamicPage.do,,본문 전체,공통,매수·매도,C-CLM-0105,"주문장애 정의(모든 채널 주문 불가). 대처: 증거 확보(캡처)→비상주문(고객센터·ARS 1600-8515). 비상주문 미시도 시 보상 제외 가능. 보상=(보상기준가격-실제 매도체결가)×수량. 거래소·통신망 장애는 제외",F,높음,,확인,
C-SRC-0142,A,공식 웹페이지,카카오페이증권,채용 사이트 홈,미상,2026-07-16 04:05,https://career.kakaopaysec.com/,,렌더링 후 링크 구조,공통,공통,,"Company/Jobs/Story(brunch)/Culture/FAQ 구조. 뉴스 상세 URL 패턴(dynamicNewsDetail.do?id=) 확인",F,높음,JS 렌더링 필요(Chrome DevTools 사용),확인,
C-SRC-0143,A,공식 채용공고,카카오페이증권,채용공고 목록(전 3페이지 52건),2026-07-16 시점,2026-07-16 04:06,https://career.kakaopaysec.com/job_posting,,1~3페이지 전량,공통,공통,C-CLM-0110,"52건 수집. AI Native Engineering팀 AI Agent 기획자·AI 엔지니어, AI Agent 기획자(일반·시니어), 개인화 데이터플랫폼 백엔드, 그로스 애널리틱스 엔지니어, 매매 백엔드, 금융소비자보호 담당자 등",F,높음,JS 렌더링 필요(Chrome DevTools로 페이지네이션 클릭),확인,
C-SRC-0144,A,공식 웹페이지,카카오페이증권,채용 Company 소개,미상,2026-07-16 04:18,https://career.kakaopaysec.com/introduction,,본문 요약,공통,공통,,"미션: ""일상과 투자를 연결하여 기존의 투자문화를 바꿉니다"". 사내 AI 챗봇 춘시리 언급",F,높음,,확인,
C-SRC-0145,A,공식 웹페이지,카카오페이,카카오페이 IR 루트,,2026-07-16 03:52,https://www.kakaopay.com/ir,,HTTP 응답,공통,공통,C-CLM-0115,HTTP 404 Not Found. 계획서 기재 URL 무효,F,높음,,접근불가,루트 경로 404. 유효 경로는 /ir/ir_archive/earnings_release 등 하위 경로
C-SRC-0146,A,공식 IR,카카오페이,실적발표(IR자료실),2026년 1분기 게시,2026-07-16 04:05,https://www.kakaopay.com/ir/ir_archive/earnings_release,,브라우저 렌더링 화면(2026년 탭),공통,공통,C-CLM-0115,"2026년 1분기 실적발표 항목에 실적보고서 PT·Fact Sheet(PDF)·Fact Sheet(EXCEL)·컨퍼런스콜 방송 링크 존재를 렌더링 화면에서 관찰",F,높음,JS 동적 로딩. 타 에이전트와 브라우저 공유 경합으로 PDF 딥링크 미추출(WS8에서 재확인 권장),확인,
C-SRC-0147,B,언론 보도,다음뉴스(언론사 보도),"카카오페이, 분기 최대 실적 경신…1분기 매출 3003억·영업익 322억·거래액 50.9조",2026-05-06,2026-07-16 04:08,https://v.daum.net/v/20260506170307831,,본문 수치,공통,공통,C-CLM-0115,"카카오페이 1Q26 연결 매출 3003억·영업이익 322억·TPV 50.9조(+15%). 증권: 분기 매출 1001억(역대 최대)·영업이익 236억·예탁자산 +208% YoY·주식 및 연금 자산 +302%·RIA 2주 만 2만좌·국내주식 거래액이 해외 상회. 금융 서비스 매출 1459억(+82%)",F,중간,언론 보도(IR 원문 PDF 대조 필요),확인,
C-SRC-0148,A,공식 기술 블로그,카카오페이,기술 블로그 AI 태그 목록,2024~2026,2026-07-16 04:08,https://tech.kakaopay.com/tag/ai/,,글 목록 15건,공통,공통,C-CLM-0120,"AI 태그 15건. 증권 관련은 핑크와드(서비스 상태 가시화)·춘시리(사내 업무도우미 AI봇) 2건으로 모두 내부용. 금융 AI 컨시어지 페이지니·금융용어 AI 금.용.사.·대출 음성 상담 챗봇 등은 카카오페이 본체 해커톤/서비스",F,높음,,확인,
C-SRC-0149,A,공식 기술 블로그,카카오페이,기술 블로그 카카오페이증권 태그 목록,2024~2026,2026-07-16 04:08,https://tech.kakaopay.com/tag/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4%EC%A6%9D%EA%B6%8C/,,글 목록 11건,공통,공통,C-CLM-0120,"11건 전량 인프라·내부 도구(ClickStack 로그 플랫폼, 멀티 클러스터, Redis on K8s, MongoDB CDC, 춘시리 등). 고객 대상 투자 AI 기능의 기술 공개 글은 없음",F,높음,,확인,
C-SRC-0150,A,공식 기술 블로그,카카오페이,"어려운 용어가 있으신가요? '금.용.사.'가 알려드립니다!",2025-06-24,2026-07-16 04:12,https://tech.kakaopay.com/post/kakaopay-hackathon-ai-finance-glossary/,,본문 전체,공통,탐색,C-CLM-0120,"사내 해커톤 결과물: 금융 용어를 Simple(20자 툴팁)/Detail(사례 기반)/Products(관련 상품) 3단계로 설명하는 AI. AWS Bedrock Agent+RAG. 보험 도메인 중심이나 투자로 확장 가능 설계",F,높음,해커톤 프로토타입(정식 서비스 아님),확인,
C-SRC-0151,B,언론·검색 경유,카카오페이(IR팀),카카오페이 IR 하위 페이지 검색 결과(실적발표·IR일정·이사회 등),,2026-07-16 03:55,https://www.kakaopay.com/ir/ir_archive/earnings_release,,검색 결과 목록,공통,공통,C-CLM-0115,"kakaopay.com/ir 하위에 ir_archive/earnings_release·schedule, management_info/board, disclosure/info 경로 존재 확인",F,중간,검색 결과 기반(개별 페이지는 earnings_release만 열람),확인,
